dv,s,a
3.48887,42.9483,-3.62428
-1.83246,42.946,2.14931
-1.64394,42.943,-0.324876
2.2153,42.9425,1.26033
1.04796,42.9419,-0.59926
2.71369,42.9377,-1.76032
2.90113,42.9347,0.0649142
-0.448256,42.9329,-0.0662622
1.22441,42.9299,-1.66659
4.73606,42.9299,-0.624834
1.31501,42.9271,-0.00454289
0.890611,42.9265,0.729295
-1.3772,42.9255,0.113173
3.71443,42.9243,-1.13362
-1.71954,42.9223,3.48124
0.742949,42.9215,0.656875
1.17638,42.9215,-2.44367
2.77042,42.9208,-0.63242
0.912398,42.9187,3.36539
-1.01047,42.9179,-0.445082
-2.51122,42.9162,0.623728
-0.426999,42.9144,1.10222
0.682086,42.9126,0.12085
-2.18576,42.9108,0.268844
5.38344,42.9098,-0.437823
4.17851,42.9095,0.00693971
1.13696,42.9076,-1.67107
2.68841,42.9068,0.786567
-0.950997,42.9047,1.60417
3.41424,42.9025,-2.00802
0.78143,42.9021,-0.876421
-2.47268,42.9019,0.190926
1.62163,42.9015,0.0962541
-4.63133,42.901,1.38051
0.39378,42.9004,-0.423212
-1.18351,42.8998,-0.787747
-1.59157,42.8989,2.16932
-0.931134,42.8984,2.32533
-4.97459,42.8927,-4.70956
-4.49883,42.8901,-1.46447
-0.998452,42.8893,-2.47411
-8.84319,42.8893,0.869125
-2.05608,42.8891,-1.33944
-1.6305,42.8891,1.32717
-1.13175,42.8887,-1.70088
0.134848,42.8887,-0.0958645
-2.37372,42.8879,1.09536
-0.884876,42.8872,-1.72092
-0.485402,42.886,-0.065013
-1.65059,42.8859,1.94719
3.98689,42.8856,-1.64159
1.68744,42.8828,0.265871
-1.5687,42.8824,2.08605
-4.16189,42.8811,-0.803196
0.981161,42.8797,-0.351402
-0.892739,42.8779,-0.103127
-1.21552,42.8771,0.554489
1.5246,42.8759,-1.76167
-1.14052,42.8757,-2.63659
1.42159,42.8735,-0.457512
0.172131,42.8734,0.135259
3.25445,42.8724,-1.12896
3.05515,42.8712,-1.45142
-0.588784,42.8711,3.11245
2.27578,42.8704,-4.84087
-2.58171,42.8694,-2.5004
-3.28018,42.8684,2.27804
1.78312,42.8672,1.15052
0.910427,42.8669,-1.2723
-3.70836,42.8666,0.723745
-1.03515,42.8661,0.701403
-3.42416,42.8653,1.13767
-1.74058,42.8647,0.771434
-1.11218,42.8631,-2.26811
-3.00288,42.8624,3.30153
2.16144,42.8606,-1.4528
1.39789,42.8602,-0.426219
-2.83041,42.8598,0.432295
2.61382,42.8574,-1.56441
-1.21022,42.8556,0.630519
-3.82689,42.8555,0.64766
2.71843,42.855,0.546591
0.21343,42.8542,0.158439
-2.59927,42.8528,0.634282
-1.19458,42.8523,1.89945
-2.98936,42.8522,2.7188
1.9807,42.852,-0.466907
-0.726329,42.8505,0.896549
1.92489,42.8487,1.78646
-0.065492,42.8467,-0.447706
-3.22805,42.846,-1.94843
1.09774,42.8459,-2.04039
1.39925,42.8444,-0.514534
2.94709,42.8439,0.504151
0.74077,42.8426,-1.3658
-3.81804,42.8412,1.21904
1.44226,42.8404,2.57531
-0.513008,42.8359,-0.0633279
-4.58414,42.8358,-0.562894
-0.127507,42.8358,-0.458812
-1.4262,42.8357,-0.381212
0.6266,42.8355,-0.517055
0.876531,42.8352,0.116381
-4.22414,42.8327,-1.0219
1.15444,42.8317,-0.657156
4.30456,42.8311,0.576015
2.79423,42.8307,1.5213
0.258958,42.8307,0.183544
-1.92292,42.83,-1.01179
-1.21751,42.829,-1.71692
-2.34188,42.8285,-0.417318
-5.68641,42.8227,-0.345729
-0.754936,42.8218,1.04593
3.58935,42.8216,-2.41024
-0.150404,42.8212,-0.458294
4.89675,42.8187,-0.626384
-1.01091,42.8166,-0.419965
1.19715,42.814,-0.890815
-1.45629,42.813,-0.551094
0.851752,42.8125,-3.56302
-3.41436,42.8124,0.0748357
3.09226,42.8116,-1.87964
0.811079,42.8087,-0.507537
-1.08491,42.8066,1.88652
-0.152649,42.8057,-0.449959
1.56613,42.8053,-0.988775
-4.30076,42.8047,2.45349
1.5388,42.8035,-2.14493
0.308923,42.8024,0.210603
0.88063,42.7998,-1.79032
1.30267,42.7988,3.13043
-0.862983,42.7964,-2.30698
0.292313,42.7963,2.14438
1.67228,42.7956,-1.57754
-1.00086,42.7916,0.737138
1.68019,42.7908,1.19543
-0.145198,42.7907,-0.436553
-0.138401,42.7903,1.07575
-3.91057,42.7903,-0.771956
-1.43009,42.7891,0.71423
-1.21407,42.7885,-0.710603
1.65899,42.7847,-2.35481
-0.532106,42.7834,-0.0612816
-1.79545,42.7818,0.978945
-0.654757,42.7815,-1.76029
2.71532,42.7806,-1.08364
1.0236,42.7792,-0.411118
-1.05812,42.7792,-1.58814
2.30947,42.7786,-2.29917
0.453861,42.7768,-0.581171
-0.135084,42.7767,-0.420007
3.61141,42.7747,-2.48185
0.557694,42.7734,-1.50653
1.77246,42.773,-4.36231
4.07818,42.7724,-2.3917
3.21418,42.771,0.0815442
1.01082,42.7709,-1.4313
-0.98563,42.7697,-2.45496
-3.75476,42.7689,1.29072
0.363532,42.7689,0.239632
-0.406588,42.7686,1.81953
2.87893,42.7671,-0.43877
3.94047,42.7661,-1.10301
-1.22517,42.7638,2.42491
-0.126894,42.7637,1.07176
1.76598,42.7633,-0.935131
-0.948395,42.7604,-1.56743
4.15877,42.7604,0.494246
3.70655,42.7595,0.521499
1.02425,42.7547,0.884363
-2.1007,42.7544,1.83144
-0.453167,42.7531,-0.795562
-1.0856,42.7528,-0.0173727
-0.301534,42.7513,3.26672
0.675037,42.7512,-0.693876
3.61134,42.7484,-1.03432
-2.29742,42.7473,2.60079
4.93151,42.7465,-0.381919
-2.4997,42.7453,-0.141571
0.24196,42.7447,-0.649064
-5.81833,42.7438,-1.61056
-2.24199,42.743,0.961586
1.11877,42.7429,-2.42602
-3.40647,42.739,1.38518
1.58157,42.7373,-0.319734
1.09196,42.7373,0.109961
2.99418,42.7319,-1.3451
0.509953,42.7315,-1.90897
0.458753,42.7311,-1.65307
-2.09347,42.7309,2.68753
-1.73148,42.7306,1.54569
0.422985,42.7297,0.270625
-0.54367,42.7294,-0.058942
-0.0419507,42.7284,-0.720594
-1.28206,42.7269,0.521871
2.16813,42.7263,-0.916717
-1.1477,42.726,1.86702
-1.40297,42.7258,-0.134527
2.39472,42.7223,-1.47925
2.70264,42.7213,1.34538
7.01905,42.7211,-2.41466
1.90002,42.721,-0.401516
-1.76208,42.7202,2.80997
3.56205,42.72,0.00782001
-0.418929,42.7196,-2.13877
4.63271,42.7182,-1.71884
-0.736834,42.7167,-2.14124
1.30981,42.7166,-0.322094
-1.00189,42.7157,-0.394338
-2.61748,42.7156,-0.418732
-1.06041,42.7154,-1.53065
-2.66786,42.7149,-0.694894
-1.95995,42.7134,0.547626
-4.43562,42.7126,-1.84464
1.47197,42.712,-0.473885
-5.01459,42.7117,0.291271
1.19571,42.711,-0.348759
4.41811,42.7109,0.868712
-0.813809,42.709,3.02895
2.47791,42.7082,1.33374
-1.17538,42.7062,-1.18193
1.02953,42.705,-0.792504
-1.96399,42.7046,1.78688
-0.570059,42.7034,2.34193
-3.54175,42.7023,0.184994
1.92995,42.7023,0.237557
3.66747,42.7,-1.03735
-1.77445,42.6981,-1.29486
0.0594495,42.6978,-2.02564
3.7611,42.6972,-1.60384
3.65238,42.696,-1.02205
1.54203,42.6952,-0.562917
-1.82839,42.6935,2.50366
3.46207,42.6903,-1.99681
-3.19781,42.69,-1.52575
-1.37707,42.6877,3.04716
1.15014,42.6871,-3.07867
-2.37982,42.6863,1.94637
-1.76019,42.6856,0.698835
1.58364,42.6847,1.78201
0.487473,42.6843,0.182053
-0.956451,42.6843,4.58912
-0.930831,42.6836,0.341185
0.533503,42.6816,-1.80474
-2.37601,42.6808,-0.692562
2.59097,42.6803,-1.88804
-0.842522,42.6786,-2.27507
-1.18776,42.6778,0.0821371
-1.26068,42.6775,-0.559934
0.803098,42.6775,1.29536
-0.984609,42.6771,-1.47587
2.52522,42.6753,-0.703314
0.951909,42.675,-0.475901
-0.548611,42.6747,2.46134
-0.797939,42.6734,0.454105
4.32789,42.6733,-2.36468
-3.40043,42.6726,-0.588888
-4.51364,42.6707,-0.992119
-3.12234,42.6689,0.265839
-2.2156,42.6678,-0.0918345
2.87355,42.6667,-0.290504
2.97875,42.666,-1.30493
-3.8538,42.6659,0.528355
2.34627,42.6649,1.49926
1.06742,42.6647,-1.59977
1.76554,42.6633,-1.58229
3.08467,42.6613,-1.56917
1.64383,42.6583,5.55372
1.43448,42.6582,0.980153
-1.33215,42.657,-0.637286
-2.26218,42.6559,0.991696
1.62572,42.6558,-0.637476
0.777698,42.6521,-2.19666
-3.81984,42.6517,4.00541
-4.50026,42.6517,1.27974
1.90193,42.6513,-0.535263
-1.35715,42.6496,-4.5334
-0.62009,42.6491,-1.97807
-0.992972,42.6489,-0.265653
5.64749,42.6468,-1.96367
3.4317,42.646,-1.85192
2.55266,42.6446,0.840964
0.0589119,42.6437,0.510345
3.02288,42.6427,0.974131
-1.64898,42.6395,1.11189
3.04581,42.6393,-0.320406
1.60515,42.6378,-0.59703
-0.620231,42.6373,-0.153766
-0.163547,42.6342,0.114471
-1.32485,42.6321,1.64161
3.0971,42.6318,-3.55609
-2.20159,42.631,-1.91703
1.52249,42.6292,-1.69618
2.8233,42.629,2.6065
-3.60965,42.6283,1.09497
0.614206,42.6244,-1.96072
0.196762,42.6224,-0.870801
-5.47451,42.6216,0.379866
3.2742,42.6206,-1.50943
-1.30309,42.6197,6.1584
1.05051,42.6175,-6.06755
-0.914695,42.6169,-1.35534
-3.43663,42.6168,-4.83703
1.32935,42.6168,0.101353
-0.984762,42.6162,-0.36851
1.92966,42.614,-2.14228
-0.20515,42.611,-0.323721
3.26618,42.6099,-4.00931
1.34464,42.6068,-0.264452
5.08755,42.6067,-2.05486
-2.36947,42.6067,1.01992
-1.22534,42.6059,3.10747
0.159956,42.6044,-1.86477
-0.710935,42.6012,-2.09834
-0.660413,42.6008,1.07865
-0.947545,42.6007,-2.37687
5.2569,42.5999,-2.5532
-1.35087,42.5992,0.423066
-0.744808,42.5984,0.595018
-1.92795,42.5979,-1.99598
1.2168,42.5976,0.954406
-0.322964,42.5931,0.979731
-0.512744,42.5926,-1.81853
-1.51395,42.5922,1.71864
6.14767,42.592,-0.720725
-2.60086,42.5919,2.43219
2.15974,42.591,2.89311
0.942552,42.5905,1.39818
0.115671,42.5904,-2.02364
-2.5835,42.5892,0.751354
0.836806,42.5888,-0.54614
-1.04363,42.5887,1.00177
0.55036,42.5875,-0.425453
0.687787,42.5873,-1.53113
-0.77997,42.5862,-1.09259
1.53975,42.5852,-0.312096
0.738226,42.5839,-3.46913
-1.9892,42.5839,0.511847
-0.911879,42.5823,-1.36505
-2.88838,42.5823,0.307461
0.0632132,42.5812,-1.21302
2.60472,42.5797,-0.831945
-0.545602,42.5793,-0.988953
-4.74795,42.5781,1.01514
3.70963,42.5774,-0.943824
-2.80468,42.5762,0.363597
2.88497,42.5738,-0.70778
-1.00127,42.5717,-3.04757
-3.96832,42.5711,-0.889069
-7.13189,42.5676,2.04002
-1.36577,42.5674,4.65663
0.174383,42.5673,0.20184
1.36966,42.5658,-0.52391
-3.79101,42.564,-0.81162
0.590336,42.5629,-2.01553
-1.07979,42.5609,-0.562369
2.15719,42.5597,-1.11955
0.700926,42.5588,-2.12001
-0.817722,42.5585,-3.1765
0.986458,42.5575,-1.77739
3.57289,42.5572,0.493339
0.115688,42.5554,2.54312
3.76535,42.5551,-0.238094
-0.903638,42.5542,-0.267624
-1.06319,42.5541,-0.708213
-1.52853,42.5526,1.1549
0.159045,42.5506,0.245236
6.02315,42.5501,-0.0583949
2.9192,42.5485,0.729633
3.13413,42.5478,-1.26874
0.416621,42.5476,1.47062
-3.10702,42.5472,2.44501
1.52949,42.5467,-1.0209
-0.414689,42.5465,1.06235
-0.188849,42.5464,2.02881
1.8844,42.5457,-5.53909
3.13449,42.5428,2.43706
-0.535346,42.5413,0.977923
0.491483,42.5394,-0.756515
-0.590534,42.5364,-0.24753
1.55562,42.536,-0.612813
-3.36553,42.536,2.76683
0.139597,42.5355,0.292781
6.81589,42.5355,-2.26404
-1.51442,42.5342,-0.405042
-2.35395,42.5329,1.61856
-0.780181,42.5324,-1.19114
-3.16432,42.5313,1.86176
-1.73821,42.5312,2.437
-1.86638,42.5299,1.72959
-0.483915,42.5282,-0.941363
-0.303715,42.5256,-2.81019
-0.0557288,42.5254,1.04449
1.46027,42.5237,-0.150998
4.4258,42.5231,0.0847006
2.03611,42.5229,0.184069
0.115604,42.5226,0.8309
-1.44075,42.5221,-0.56796
-0.86165,42.5219,1.79875
0.457601,42.5199,-0.138109
-0.960792,42.5188,-0.342747
0.0977989,42.5183,1.29965
-0.599948,42.5177,-2.17247
-0.741718,42.5167,-1.80262
-0.141235,42.5152,1.77778
0.721886,42.5145,-1.71553
5.37938,42.5143,-1.91718
5.27759,42.5126,-2.36669
-1.77938,42.5126,0.629557
0.183872,42.5124,1.82091
-3.66326,42.5102,1.00278
-0.454524,42.5097,5.2117
-2.38953,42.5091,0.667092
3.13657,42.5085,-1.86796
2.70244,42.5078,-1.41752
0.821697,42.5076,-0.622302
1.33184,42.5075,-1.71501
-0.283354,42.5061,0.502791
-2.02013,42.5054,3.72176
-2.34621,42.5036,1.27057
0.122326,42.5032,5.44587
1.99125,42.502,-2.27787
-2.48615,42.4999,0.707249
0.68266,42.4995,0.761971
-1.24949,42.4988,-0.452074
3.8812,42.4987,0.022549
0.562677,42.4983,4.9556
-0.21386,42.4972,1.65944
-1.88049,42.4971,-0.516551
2.18963,42.4968,-0.405599
5.68944,42.4953,-2.11247
-0.840505,42.4947,-1.25653
1.03185,42.4943,1.80839
-0.422218,42.4937,0.881722
2.08986,42.4935,-0.79084
-2.25394,42.4931,1.63163
-0.29115,42.4895,3.46132
-3.91424,42.4893,1.66336
1.09368,42.489,1.50204
-3.06981,42.4865,3.01352
0.596995,42.4865,1.46492
0.33617,42.4859,1.00311
0.491804,42.4856,-0.445313
0.793671,42.4842,-0.822553
-3.71917,42.4832,-0.78141
-0.355044,42.4831,2.38229
-0.434413,42.4826,-0.893447
3.22975,42.4805,-1.69613
0.24551,42.4805,-0.236947
1.02195,42.4802,0.654295
1.89667,42.4802,-0.709535
1.36977,42.4802,-1.88679
0.060398,42.477,0.140871
-0.0555947,42.4768,1.61635
-1.3175,42.4749,0.932904
4.62313,42.4748,-0.95217
1.56942,42.4745,-0.482048
-0.274671,42.4724,0.702443
1.72559,42.4716,-0.608555
1.56313,42.4714,-0.954042
1.58957,42.4714,0.0903082
0.117964,42.4708,0.109779
2.92552,42.4683,-0.937446
-0.817981,42.4682,-0.266838
0.806687,42.4674,-1.72053
-0.438697,42.4662,-1.19557
-3.95663,42.4659,0.550677
-0.155379,42.4659,3.77588
-0.0710751,42.4654,1.46333
-0.952301,42.4651,0.271039
1.92075,42.4648,0.936015
0.193887,42.4647,0.131475
-2.52797,42.464,0.602233
-1.59426,42.4639,2.85017
-0.65536,42.4623,4.17917
-2.37252,42.462,-0.427308
2.47677,42.4619,-1.29077
1.51733,42.4616,1.45424
-0.913335,42.4616,-0.559243
-0.593381,42.4616,0.22355
-0.656605,42.4609,-1.03806
5.44128,42.4606,0.705027
-1.77638,42.4593,-0.653565
-1.97267,42.4588,-0.125238
5.80265,42.4579,-0.203353
-0.320465,42.4569,0.790331
0.162857,42.4569,0.361144
-1.58425,42.4567,0.333691
-0.557928,42.4556,3.6027
-2.60202,42.4546,0.256757
-4.24155,42.4535,-2.53573
-3.93277,42.4533,-0.453312
-0.724682,42.4523,-0.355231
4.86162,42.4502,-0.756089
2.75495,42.4469,0.674866
-0.240219,42.4457,2.83364
0.217315,42.4452,-0.949858
0.0447665,42.4447,0.85558
0.715889,42.443,-1.66719
-1.48175,42.4429,-0.869566
0.00219764,42.4424,-0.715974
-0.156853,42.4422,-1.48441
2.80904,42.4414,-1.49869
-0.395112,42.4413,-0.845451
0.217041,42.4411,-2.28972
-2.25578,42.441,-2.59465
-4.33594,42.4403,-2.80711
0.213103,42.4382,0.405239
0.346173,42.4382,0.119194
1.35919,42.4381,-0.576127
0.53708,42.4378,2.24058
-2.27978,42.4355,0.892826
-2.59545,42.4348,2.05019
0.168843,42.4335,0.666889
2.34486,42.433,-2.10007
-5.28341,42.4328,1.99496
2.6019,42.4326,2.68331
3.44957,42.431,-0.805763
-4.59728,42.4305,-0.564333
-0.295179,42.43,0.173843
-0.229495,42.4296,-0.135284
1.4477,42.4293,-0.299906
-2.02026,42.4291,0.378539
0.782082,42.4264,0.811579
-0.973288,42.426,1.66653
-1.24526,42.4249,1.85578
0.848693,42.4245,-0.704939
-0.931126,42.424,0.941573
-1.85384,42.4232,1.57435
3.48416,42.4196,-3.67763
0.26903,42.4143,0.451848
-0.770966,42.4142,-1.151
0.0923823,42.414,-1.81116
-2.40557,42.414,4.54173
-4.03697,42.4136,-3.89344
-3.19382,42.4134,1.0179
-1.74423,42.4112,4.25118
0.0191506,42.411,-0.608731
1.27654,42.4107,-1.03483
-0.168329,42.4072,-0.229047
-0.36346,42.4035,-0.797556
4.2754,42.4019,-1.25405
-0.543637,42.4011,-0.896039
1.0582,42.4004,2.56582
0.989644,42.4001,3.27553
1.25948,42.3996,-2.13684
1.01948,42.3989,0.142653
-0.238649,42.3986,-0.990727
-0.528189,42.3981,-0.854965
2.78594,42.398,0.511327
0.859112,42.397,-1.85002
2.41124,42.3963,0.530109
-0.0570723,42.3963,-1.50935
0.207511,42.3958,-1.01697
0.518557,42.3955,0.10371
-1.44334,42.3952,0.881717
-3.74067,42.3949,-2.98601
0.251706,42.3946,-4.06672
0.761778,42.3942,0.990716
3.47018,42.3939,-0.267259
1.39395,42.3926,0.0973706
0.402955,42.3919,0.949598
-0.736302,42.3906,-0.263676
2.6894,42.3886,-0.333967
-0.874899,42.3874,0.615039
0.330949,42.3844,0.500857
1.47908,42.3841,-0.663922
-1.87233,42.384,-0.830867
-3.90275,42.3832,1.45256
-1.08859,42.3822,-1.13904
1.42237,42.3811,-4.39764
-0.760897,42.3782,-0.551336
0.963463,42.3769,1.12859
-4.2785,42.3757,2.2019
2.83895,42.3749,-1.43828
-0.973763,42.3718,0.153461
1.25669,42.3718,1.60598
0.798303,42.3714,-1.40502
-1.53981,42.3688,-0.502728
-0.336917,42.3686,-0.749916
-4.66811,42.368,0.111898
-0.493123,42.3655,0.498309
0.201272,42.3637,-2.34266
-1.06219,42.3636,1.02311
2.89123,42.362,-2.65044
4.04003,42.3607,-0.528479
-2.56589,42.3596,1.93391
2.49696,42.3588,3.0715
4.13479,42.3569,-2.6695
1.19995,42.3553,-2.08692
0.296521,42.3547,-0.686484
0.162506,42.3543,0.470482
-0.440893,42.3521,-1.39432
-0.67596,42.3502,-0.894727
-0.438748,42.35,-2.27905
3.70546,42.3482,-1.49733
0.399154,42.3481,0.552103
-3.21229,42.348,-0.241595
2.1735,42.3471,-0.337223
-1.87371,42.3469,0.475528
-3.14305,42.3467,0.215047
-0.184998,42.3457,-2.68488
-0.106982,42.3448,3.01071
-3.24413,42.3439,-0.817692
0.888643,42.343,0.860215
3.59045,42.3427,-0.706314
3.53971,42.3424,-2.41611
3.61277,42.3421,-1.18095
5.85135,42.3421,-1.26678
-6.60232,42.3406,1.31429
-0.703661,42.3405,-0.629417
-1.90369,42.34,0.952675
0.59272,42.3379,-0.79468
-1.54368,42.3373,-0.242817
-0.313346,42.3361,0.756231
-2.38744,42.3361,0.974407
0.346365,42.3357,-1.98621
0.712331,42.3345,0.0846884
2.29414,42.3341,-1.82331
0.229635,42.3326,-0.602156
-1.27447,42.3325,2.8137
0.310031,42.3312,1.42636
2.92625,42.3303,-3.4194
3.15267,42.3302,1.04458
0.163118,42.3301,-0.435724
-1.79802,42.3298,0.563792
4.80988,42.3283,-1.44881
0.693888,42.3278,0.00406012
-0.207124,42.3277,-0.664122
-0.911508,42.3273,1.53669
-0.0849506,42.3268,5.00526
4.34655,42.3267,-0.685103
-1.49584,42.3252,0.86468
3.68006,42.3249,-0.448782
1.54627,42.3241,-2.44902
1.38705,42.3239,-1.26062
-0.658822,42.321,-0.258489
-0.821259,42.3202,0.5603
2.21208,42.3191,1.29165
0.175727,42.3131,1.13069
-0.222061,42.3129,-2.19737
3.37973,42.3116,-0.927682
-0.356763,42.3104,-2.12444
-0.622001,42.3094,-0.53937
-0.58805,42.3093,3.01394
0.246867,42.3087,-0.459326
-0.0376588,42.3077,-1.68227
1.58401,42.3062,-0.686764
0.397765,42.3059,-0.892203
-0.179469,42.3059,2.95467
0.539597,42.3056,-1.52813
-0.311347,42.3055,0.357924
-0.125059,42.3054,-0.520673
0.473903,42.3046,0.605376
-1.36652,42.3036,2.11886
-3.02561,42.3032,-3.38099
1.70082,42.3031,-1.08409
3.02964,42.3025,-2.18457
-1.4087,42.3016,0.25389
1.85032,42.3014,-0.163529
-0.0822022,42.3003,2.07238
-0.89504,42.3,1.76919
-2.6164,42.2989,0.30081
-0.576249,42.297,0.0251492
1.35816,42.2956,-0.282582
3.01655,42.295,-4.41144
0.188418,42.2949,1.23158
2.70016,42.2942,-0.810712
1.84854,42.2941,1.53135
1.52858,42.294,-0.630315
1.02088,42.2939,-2.20454
-0.689715,42.2931,-1.83029
0.4773,42.2923,1.5459
0.361599,42.292,1.55319
1.28316,42.2914,0.308398
-0.0988042,42.2895,-0.354932
-2.28846,42.2895,3.88913
-1.92957,42.287,1.41546
3.72049,42.2868,-2.52021
-1.01965,42.2866,1.20955
1.28096,42.2863,4.73899
-3.05098,42.285,1.00909
-1.63668,42.2842,-2.78157
3.39974,42.2841,0.317956
-2.66287,42.2836,1.41942
0.885022,42.2833,-1.57198
0.264138,42.2832,-1.39375
-0.323205,42.2827,-0.0710154
1.212,42.2827,0.663933
1.20543,42.2826,-0.408443
-1.89263,42.2823,1.51215
-0.939333,42.2811,-1.09171
-0.0847555,42.2805,-1.15389
-0.282174,42.2786,-1.97082
2.186,42.2764,-0.299322
-3.94497,42.2756,0.403712
0.201067,42.2754,1.33499
-0.726373,42.275,3.58275
1.81596,42.2741,-0.3138
-0.638915,42.2735,0.0842327
-1.74426,42.2733,-0.152957
-0.0759194,42.2726,-1.09291
-4.21658,42.2718,-1.73899
-0.369957,42.2711,-0.480364
0.258282,42.269,-1.67164
4.41664,42.269,0.914153
-0.0696506,42.2653,-1.03045
4.46932,42.2653,-0.71726
-2.43887,42.2651,0.358828
-5.4741,42.265,1.73804
2.10166,42.2644,-2.22368
-2.22507,42.2617,0.20831
1.27472,42.2612,-1.84451
-3.72662,42.2612,1.5603
2.8882,42.2601,-0.194289
-0.585693,42.2588,-0.251598
-0.0643177,42.2586,-0.967117
-1.3014,42.2576,-1.29725
0.281269,42.2559,-1.00255
0.718224,42.2555,-0.688817
0.213531,42.2547,1.44022
0.338807,42.2545,-0.823034
-0.0479736,42.2539,-1.81952
-2.52092,42.2538,1.4822
-0.496108,42.2538,-0.104387
0.555401,42.2533,0.296196
0.928754,42.253,0.0617793
-1.06117,42.2527,1.05688
-0.0590231,42.2524,-0.903495
1.00231,42.2487,0.907205
5.03199,42.2485,-0.442638
-2.84757,42.248,1.78624
-0.0533666,42.2468,-0.840133
2.90111,42.2456,-1.41673
-1.47116,42.2455,0.400783
1.87402,42.2449,1.67692
4.25179,42.244,-2.6662
-0.933378,42.2437,1.41011
-0.0472615,42.2418,0.689838
-0.759167,42.2412,1.31643
-2.23135,42.2411,-0.430846
-0.510147,42.2408,0.00309749
1.01217,42.2402,-1.80962
2.788,42.2402,-0.142211
1.34753,42.2401,-0.715882
1.43167,42.2377,1.70891
-0.0744762,42.2374,2.90466
0.665601,42.2357,1.66751
-0.584017,42.235,0.473176
0.225649,42.2327,1.54641
-0.417196,42.2315,-0.464903
-3.21707,42.2308,0.0874174
-1.93022,42.2296,-1.83714
-1.03578,42.2272,2.77844
-2.11522,42.227,1.28815
-0.121011,42.2269,2.02141
0.298055,42.2269,-0.16272
2.23195,42.2259,-1.41385
-3.92842,42.2259,-2.89141
2.93254,42.225,-1.73304
0.223208,42.2243,-0.892449
-2.16779,42.2215,1.43493
-2.09248,42.2186,3.86103
-1.46239,42.2141,-0.231838
-0.132712,42.2132,-0.394379
-3.20109,42.2131,2.85319
-0.576983,42.2127,-0.0921592
2.07808,42.2114,-2.32267
-0.424591,42.2102,0.529494
0.14815,42.2099,-0.963057
0.237234,42.2096,1.65258
-1.62769,42.2094,-0.398779
-2.48619,42.2093,0.13285
3.29992,42.2038,-0.197042
-0.517008,42.2038,1.01555
-0.12321,42.2003,-1.17569
-2.3858,42.2,0.799024
1.09645,42.1971,-1.60735
-3.46938,42.1968,-0.824476
0.314259,42.1963,0.326008
1.04572,42.1954,-0.0764123
-3.4872,42.1953,0.5159
0.106763,42.1946,-1.03427
0.927156,42.1944,-1.74815
-0.801535,42.1943,-1.04063
1.05808,42.1928,-2.6206
-4.75599,42.1923,1.81953
-3.61451,42.1906,-1.26566
-0.0285572,42.1885,-1.10541
-1.52296,42.1883,0.696119
3.7398,42.1879,0.469133
-0.454163,42.1877,-0.447208
-1.35557,42.1865,2.10549
1.84909,42.1865,0.0765637
-5.22765,42.1855,-1.0862
0.248079,42.1853,0.541868
3.22401,42.1843,-1.64604
0.541249,42.1842,-0.760651
-2.80526,42.1839,-0.50748
-1.11027,42.1835,0.898901
2.94273,42.182,0.329411
-0.685661,42.1807,0.0671557
-0.58307,42.1802,1.25958
-9.87774,42.177,0.391206
-1.40307,42.1757,0.797642
3.11354,42.1757,-0.0987651
-5.06298,42.1735,0.0729049
-5.70179,42.1716,0.70841
4.09662,42.1712,0.354685
2.60775,42.1701,-0.687618
-1.7906,42.1692,2.02825
-0.384476,42.1689,0.279982
-0.698411,42.1683,1.22215
-2.61783,42.1672,2.49222
0.329617,42.1641,1.26433
2.53225,42.1623,-0.482282
-1.47718,42.1612,1.26864
0.257952,42.16,-2.90577
0.876198,42.1592,1.7902
-0.518061,42.1581,-0.710853
1.18251,42.158,-0.651808
1.22734,42.1578,1.02875
1.49349,42.1577,-0.259508
-0.788499,42.1554,2.87215
-1.67142,42.1552,-0.577961
3.15697,42.155,3.87291
1.52181,42.1548,-0.76982
1.47111,42.1541,0.778279
1.27584,42.1533,-1.1689
-1.81603,42.153,1.34091
0.90289,42.1528,-0.606532
-1.58014,42.1516,1.48649
-0.966309,42.1514,0.13188
-1.96358,42.1505,1.24571
1.16904,42.1487,0.156193
-0.66887,42.1474,0.943345
0.38745,42.1472,-0.836437
1.3127,42.1439,0.880027
1.12298,42.1426,0.951786
-1.04632,42.1406,1.28754
-0.481904,42.1406,-0.427745
-2.66495,42.1386,0.29938
-3.21763,42.1373,-0.755301
0.266592,42.1337,-4.16109
-4.08687,42.1334,2.96929
-3.87314,42.1327,0.8768
1.71063,42.1323,-0.443065
-0.996936,42.132,-2.84666
1.23983,42.1316,0.47943
0.343831,42.1304,0.635893
2.50851,42.1288,-0.382156
1.42994,42.1262,-0.733479
2.1905,42.125,-0.399406
1.95332,42.1209,-1.97962
-0.674927,42.1208,-0.986781
-0.752164,42.1184,1.61872
1.11613,42.1146,-0.281983
0.525169,42.1125,-2.30454
-2.28583,42.1117,0.764228
-1.27414,42.1115,-3.43834
-1.53052,42.1099,-0.175504
3.94471,42.1093,0.362396
-0.46229,42.1091,-0.866138
2.94626,42.1077,-0.191246
0.414522,42.1067,-0.916335
0.273716,42.1066,-0.984376
4.91131,42.1064,-2.29514
3.91797,42.1053,-2.05231
0.829505,42.1046,-1.31744
-0.298294,42.1038,-0.184575
-0.84966,42.1036,0.121924
-1.45053,42.1021,2.54894
1.84245,42.1016,0.805083
